,price,p,pos,strat_eq,bh_eq
1989-04-10,411.14,0.15469379929453136,1,2.9355476344081954,2.10269523858231
1989-04-11,413.54,0.1469782376177609,1,2.9526836813084723,2.1149695698869695
1989-04-12,415.68,0.1475967681631446,1,2.967963323127885,2.125914181966957
1989-04-13,413.86,0.1485947635471821,1,2.954968487561842,2.1166061473942572
1989-04-14,417.68,0.15048074635118247,1,2.982243362211449,2.136142791387506
1989-04-17,417.76,0.1533835254237056,1,2.9828145637747916,2.136551935764328
1989-04-18,420.72,0.13041579865664243,1,3.0039490216184666,2.1516902777067415
1989-04-19,421.91,0.12250395469367506,1,3.012445644873187,2.157776300311968
1989-04-20,421.51,0.13722372791916135,1,3.009589637056474,2.1557305784278578
1989-04-21,423.76,0.12863688055425884,1,3.0256546810254834,2.167237764025976
1989-04-24,423.18,0.13258486745134,1,3.02151346969125,2.1642714672940166
1989-04-25,422.71,0.13175811854004862,1,3.0181576605066125,2.1618677440801872
1989-04-26,423.38,0.11164872824028135,1,3.0229414735996065,2.1652943282360715
1989-04-27,426.18,0.1021846732646227,1,3.042933528316596,2.1796143814248405
1989-04-28,427.55,0.10096447538211943,1,3.052715355088837,2.186620978877917
1989-05-01,427.47,0.1567784033715725,1,3.0521441535254947,2.186211834501095
1989-05-02,428.03,0.15250481739640237,1,3.0561425644688924,2.1890758451388486
1989-05-03,428.84,0.1536084644496441,1,3.0619259802977354,2.193218431954171
1989-05-04,429.23,0.15758558437228204,1,3.064710587919031,2.1952130107911785
1989-05-05,430.74,0.14199501056969166,1,3.0754920174271216,2.202935610903693
1989-05-08,429.32,0.13672198401391505,1,3.0653531896777912,2.195673298215103
1989-05-09,428.97,0.14314189305901528,1,3.062854182838168,2.193883291566507
1989-05-10,429.64,0.1486265187561512,1,3.0676379959311615,2.197309875722391
1989-05-11,430.63,0.13383327735960485,1,3.0747066152775253,2.202373037385563
1989-05-12,434.83,0.1391322029232979,1,3.104694697353009,2.223853117168716
1989-05-15,436.21,0.12696405696868895,1,3.114547924320668,2.230910857668895
1989-05-16,435.66,0.119947579652071,1,3.1106209135726886,2.2280979900782443
1989-05-17,438.52,0.13725831104815006,1,3.1310413694621846,2.2427249015496296
1989-05-18,439.81,0.13679788379371166,1,3.1402519946710834,2.249322354625884
1989-05-19,442.05,0.1326128264069557,1,3.1562456384446747,2.260778397176899
1989-05-22,441.78,0.15287662371993066,1,3.154317833168393,2.2593975349051245
1989-05-23,440.15,0.15770351484417916,1,3.142679601315289,2.251061218227377
1989-05-24,441.49,0.15259780995547773,1,3.152247227501277,2.257914386539145
1989-05-25,442.89,0.14934033043682576,1,3.162243254859771,2.2650744131335294
1989-05-26,445.21,0.13984690387547016,1,3.178808100196705,2.2769396000613664
1989-05-30,444.21,0.14476311546564102,1,3.171668080654923,2.271825295351092
1989-05-31,446.17,0.14361890000104904,1,3.185662518956816,2.2818493325832305
1989-06-01,448.32,0.14842638343945147,1,3.2010135609716466,2.2928450877103206
1989-06-02,451.63,0.15998765441030266,1,3.224647025654945,2.3097734363013296
1989-06-05,447.84,0.1530118772611022,1,3.1975863515915917,2.2903902214493885
1989-06-06,447.96,0.16616498770564797,1,3.1984431539366054,2.2910039380146214
1989-06-07,452.2,0.15057750901579858,1,3.2287168367937604,2.3126885899861858
1989-06-08,453.99,0.14091764264553786,1,3.2414974717735503,2.3218431954175776
1989-06-09,453.65,0.12156529455631973,1,3.239069865129344,2.320104331816084
1989-06-12,453.39,0.12288081190735103,1,3.2372134600484808,2.3187746125914126
1989-06-13,450.73,0.15966011535376312,1,3.2182210080673412,2.305170562062082
1989-06-14,450.64,0.12176657478511335,1,3.2175784063085806,2.304710274638157
1989-06-15,447.1,0.12323048441857101,1,3.192302737130673,2.286605635963785
1989-06-16,447.21,0.12932567122578623,1,3.193088139280269,2.2871682094819152
1989-06-19,446.09,0.13713966290652752,1,3.185091317393473,2.2814401882064077
1989-06-20,444.58,0.1520980277955532,1,3.1743098878853826,2.273717588093893
1989-06-21,443.86,0.1457979736030102,1,3.1691690738152998,2.2700352887024953
1989-06-22,445.33,0.14276907044649126,1,3.1796649025417194,2.277553316626599
1989-06-23,448.36,0.1317232065945864,1,3.201299161753319,2.293049659898731
1989-06-26,447.29,0.14238008278608322,1,3.1936593408436122,2.287577353858737
1989-06-27,448.55,0.1250992520824075,1,3.202655765466257,2.294021377793683
1989-06-28,444.9,0.13752601678669454,1,3.176594694138753,2.2753541656011804
1989-06-29,437.91,0.18540810465812685,1,3.1266859575416976,2.239605175676361
1989-06-30,435.29,0.20272500759363177,1,3.107979106342229,2.2262056973354416
1989-07-03,436.0,0.2045284233093262,1,3.113048520216894,2.2298368536797364
1989-07-05,436.94,0.24036284470558167,1,3.119760138586169,2.234644300107395
1989-07-06,439.57,0.22872309350967407,1,3.1385383899810555,2.248094921495417
1989-07-07,442.42,0.169524944961071,1,3.158887445675134,2.2626706899197
1989-07-10,442.69,0.16813631272315982,1,3.160815250951415,2.264051552191474
1989-07-11,444.5,0.12907353630661966,1,3.1737386863220407,2.2733084437170716
1989-07-12,446.81,0.13874288922548295,1,3.190232131463557,2.285122487597806
1989-07-13,447.89,0.12833162504434587,1,3.1979433525686813,2.2906459366849026
1989-07-14,448.9,0.11296977317333223,1,3.2051547723058813,2.29581138444228
1989-07-17,449.88,0.11410673399269582,1,3.2121519914568277,2.300823403058349
1989-07-18,447.86,0.14197107654809954,1,3.1977291519824282,2.2904925075435942
1989-07-19,451.23,0.11322204832732678,1,3.221791017838233,2.3077277144172195
1989-07-20,449.24,0.12192261096835137,1,3.2075823789500872,2.297550248043773
1989-07-21,449.29,0.12315455329418183,1,3.207939379927176,2.2978059632792864
1989-07-24,445.98,0.15844625449180605,1,3.184305915243878,2.2808776146882774
1989-07-25,446.47,0.1409849657714367,1,3.187804524819351,2.2833836239963117
1989-07-26,449.12,0.1057691324055195,1,3.206725576605073,2.2969365314785395
1989-07-27,452.48,0.0958903964161873,1,3.2307160422654606,2.3141205953050625
1989-07-28,452.82,0.08810581187903882,1,3.2331436489096665,2.315859458906556
1989-07-31,453.84,0.08814442637562753,1,3.240426468842284,2.321076049711036
1989-08-01,453.29,0.11819068033993245,1,3.2364994580943045,2.318263182120385
1989-08-02,454.08,0.12854821592569354,1,3.2421400735323123,2.322303482841502
1989-08-03,456.93,0.1325909270346165,1,3.262489129226391,2.336879251265785
1989-08-04,457.42,0.15124221473932267,1,3.2659877388018645,2.33938526057382
1989-08-07,461.73,0.12880726888775829,1,3.2967612230269445,2.3614279138751035
1989-08-08,463.3,0.11539910948276522,1,3.3079710537075417,2.369457372270235
1989-08-09,462.41,0.11964476695656778,1,3.301616436315356,2.3649056410780904
1989-08-10,463.55,0.12696442222595217,1,3.309756058592987,2.370735948447803
1989-08-11,462.48,0.12377397622168065,1,3.302116237683281,2.3652636424078097
1989-08-14,459.99,0.1210278952419758,1,3.284337589024244,2.352529023679226
1989-08-15,460.91,0.14117492343485355,1,3.290906407002683,2.3572341840126785
1989-08-16,460.79,0.12464853654801847,1,3.290049604657669,2.3566204674474456
1989-08-17,460.83,0.11274093231558802,1,3.2903352054393395,2.356825039635856
1989-08-18,461.97,0.10815069107711317,1,3.2984748277169715,2.3626553470055693
1989-08-21,458.33,0.12950000381469728,1,3.272485156584885,2.3440392778601695
1989-08-22,458.36,0.12226646392792465,1,3.2726993571711387,2.344192707001478
1989-08-23,461.68,0.12072074878215791,1,3.296404222049855,2.36117219863959
1989-08-24,465.88,0.12173986154794694,1,3.3263923041253385,2.3826522784227433
1989-08-25,466.75,0.1240435475409031,1,3.332604121126689,2.3871017235206824
1989-08-28,467.19,0.12081272153556348,1,3.335745729725073,2.389352017593203
1989-08-29,466.57,0.10737420088052751,1,3.331318917609168,2.386181148672833
1989-08-30,468.27,0.10877135424315931,1,3.3434569508301974,2.3948754666802996
1989-08-31,469.33,0.10511800116300585,1,3.351025371544486,2.400296629673191
1989-09-01,471.34,0.10370584233105185,1,3.3653768108234674,2.410576382140843
1989-09-05,471.42,0.105694454446435,1,3.3659480123868106,2.410985526517665
1989-09-06,469.25,0.11309609031677248,1,3.350454169981144,2.399887485296369
1989-09-07,469.68,0.11925742244720461,1,3.35352437838411,2.402086636321787
1989-09-08,471.31,0.12216421760618688,1,3.3651626102372143,2.4104229529995345
1989-09-11,470.42,0.13290172427892688,1,3.3588079928450285,2.40587122180739
1989-09-12,471.86,0.13112088650465015,1,3.3690896209851946,2.413235820590186
1989-09-13,471.83,0.14108331006765368,1,3.368875420398941,2.4130823914488775
1989-09-14,468.78,0.14083222299814224,1,3.3470983607965064,2.3974837620825395
1989-09-15,467.57,0.165629580616951,1,3.3384589371509503,2.3912954533831074
1989-09-18,466.89,0.16927969813346866,1,3.3336037238625384,2.3878177261801206
1989-09-19,467.05,0.15935782700777057,1,3.3347461269892236,2.3886360149337644
1989-09-20,466.72,0.16499857962131503,1,3.3323899205404355,2.3869482943793736
1989-09-21,467.0,0.1541072911024094,1,3.334389126012134,2.3883802996982504
1989-09-22,468.07,0.14367690029740335,1,3.3420289469218405,2.3938526057382443
1989-09-25,466.71,0.14593061152100564,1,3.332318520345017,2.386897151332271
1989-09-26,467.84,0.14297430682182313,1,3.340386742427231,2.3926763156548816
1989-09-27,467.77,0.14325787591934205,1,3.3398869410593064,2.3923183143251623
1989-09-28,471.14,0.13763470216095447,1,3.3639488069151113,2.409553521198788
1989-09-29,472.92,0.13826479962468147,1,3.3766580416994834,2.418656983583077
1989-10-02,475.19,0.1532725182324648,1,3.3928658860593277,2.4302664552754
1989-10-03,477.28,0.15874035032093525,1,3.4077885269016517,2.440955352119874
1989-10-04,479.32,0.1582996559292078,1,3.4223541667668873,2.4513885337288346
1989-10-05,480.66,0.1654115945994854,1,3.431921792952875,2.4582417020406027
1989-10-06,483.64,0.18395604872703553,1,3.453199051187385,2.4734823300772213
1989-10-09,485.73,0.2975161112308502,1,3.4681216920297095,2.4841712269216956
1989-10-10,484.14,0.29557721409797666,1,3.456769060958276,2.4760394824323586
1989-10-11,482.16,0.3554511390924454,1,3.442631822265548,2.465913159106015
1989-10-12,482.19,0.2961618422269821,1,3.442846022851801,2.466066588247323
1989-10-13,467.29,0.5673807668685913,0,3.3347383086678257,2.389863448064231
1989-10-16,460.98,0.5505800042152404,0,3.3347383086678257,2.3575921853423982
1989-10-17,459.93,0.5333849649429321,0,3.3347383086678257,2.35222216539661
1989-10-18,463.28,0.5417574791908264,0,3.3347383086678257,2.3693550861760295
1989-10-19,470.8,0.5379605910778046,0,3.3347383086678257,2.407814657597295
1989-10-20,470.67,0.5452350697517395,0,3.3347383086678257,2.4071497979849594
1989-10-23,467.22,0.5682734432220459,0,3.3347383086678257,2.389505446734512
1989-10-24,461.7,0.5679800989627838,0,3.3347383086678257,2.3612744847337956
1989-10-25,462.89,0.5682853343486786,0,3.3347383086678257,2.3673605073390225
1989-10-26,458.15,0.5786918058395386,0,3.3347383086678257,2.343118703012321
1989-10-27,452.76,0.5667981388568878,0,3.3347383086678257,2.3155526006239406
1989-10-30,451.37,0.5661892774105072,0,3.3347383086678257,2.308443717076659
1989-10-31,455.63,0.5571150801181793,0,3.3347383086678257,2.330230655142429
1989-11-01,456.64,0.5473796746730805,0,3.3347383086678257,2.3353961028998063
1989-11-02,453.14,0.5605897030830383,0,3.3347383086678257,2.317496036413845
1989-11-03,452.97,0.5084802107810974,0,3.3347383086678257,2.3166266046130986
1989-11-06,448.02,0.5300617413520813,0,3.3347383086678257,2.291310796297239
1989-11-07,449.4,0.5692821655273438,0,3.3347383086678257,2.298368536797418
1989-11-08,454.05,0.5632424077987671,0,3.3347383086678257,2.322150053700195
1989-11-09,454.07,0.5632962009906769,0,3.3347383086678257,2.3222523397944004
1989-11-10,456.19,0.5607694599628449,0,3.3347383086678257,2.3330946657801825
1989-11-13,455.94,0.5636695835590363,0,3.3347383086678257,2.3318160896026137
1989-11-14,454.03,0.5617092571258545,0,3.3347383086678257,2.322047767605989
1989-11-15,455.84,0.5842922010421753,0,3.3347383086678257,2.331304659131586
1989-11-16,455.28,0.582727787733078,0,3.3347383086678257,2.328440648493832
1989-11-17,456.72,0.5854323782920837,0,3.3347383086678257,2.3358052472766277
1989-11-20,455.71,0.5864045598506927,0,3.3347383086678257,2.33063979951925
1989-11-21,454.14,0.5804801859855652,0,3.3347383086678257,2.322610341124119
1989-11-22,455.14,0.5801417806148529,0,3.3347383086678257,2.3277246458343934
1989-11-24,456.63,0.5468303067684174,0,3.3347383086678257,2.3353449598527027
1989-11-27,456.17,0.5882293858528137,0,3.3347383086678257,2.3329923796859764
1989-11-28,456.66,0.5826467552185058,0,3.3347383086678257,2.335498388994011
1989-11-29,455.81,0.5906306781768799,0,3.3347383086678257,2.3311512299902777
1989-11-30,456.09,0.5725715036392212,0,3.3347383086678257,2.3325832353091545
1989-12-01,457.1,0.5418984098434448,0,3.3347383086678257,2.337748683066532
1989-12-04,458.28,0.5583382947444916,0,3.3347383086678257,2.343783562624656
1989-12-05,458.55,0.5564591689109802,0,3.3347383086678257,2.3451644248964305
1989-12-06,456.67,0.5829347422122956,0,3.3347383086678257,2.335549532041114
1989-12-07,456.31,0.5836498715877533,0,3.3347383086678257,2.3337083823454154
1989-12-08,456.22,0.5773598530292511,0,3.3347383086678257,2.333248094921491
1989-12-11,452.42,0.5922460904121399,0,3.3347383086678257,2.313813737022447
1989-12-12,450.43,0.5943624248504639,0,3.3347383086678257,2.3036362706490006
1989-12-13,451.14,0.5819095649719238,0,3.3347383086678257,2.307267426993296
1989-12-14,447.48,0.5802576520442962,0,3.3347383086678257,2.2885490717536907
1989-12-15,443.84,0.5826505699157715,0,3.3347383086678257,2.269933002608291
1989-12-18,436.03,0.5889364459514618,0,3.3347383086678257,2.229990282821046
1989-12-19,434.35,0.588159916639328,0,3.3347383086678257,2.221398250907785
1989-12-20,436.94,0.5874301769733429,0,3.3347383086678257,2.234644300107396
1989-12-21,441.09,0.5834304966926575,0,3.3347383086678257,2.255868664655036
1989-12-22,444.57,0.5793057658672333,0,3.3347383086678257,2.273666445046792
1989-12-26,445.26,0.5951771342754364,0,3.3347383086678257,2.277195315296881
1989-12-27,448.81,0.5840778481960297,0,3.3347383086678257,2.295351097018356
1989-12-28,449.98,0.5806842875480652,0,3.3347383086678257,2.3013348335293773
1989-12-29,454.82,0.5548134999275207,0,3.3347383086678257,2.3260880683271066
1990-01-02,459.33,0.5381691451072693,0,3.3347383086678257,2.349153582570445
1990-01-03,460.9,0.5612512369155884,0,3.3347383086678257,2.3571830409655763
1990-01-04,459.39,0.5731710929870606,0,3.3347383086678257,2.3494604408530617
1990-01-05,458.22,0.5743991870880127,0,3.3347383086678257,2.3434767043420406
1990-01-08,458.71,0.5799803631305694,0,3.3347383086678257,2.345982713650075
1990-01-09,456.77,0.5996483418941498,0,3.3347383086678257,2.3360609625121422
1990-01-10,450.7,0.5782469038963318,0,3.3347383086678257,2.305017132920775
1990-01-11,448.86,0.5667215397357941,0,3.3347383086678257,2.29560681225387
1990-01-12,439.72,0.5754989945888519,0,3.3347383086678257,2.2488620672019604
1990-01-15,436.64,0.6430579955502028,0,3.3347383086678257,2.2331100086943145
1990-01-16,440.16,0.561876590013504,0,3.3347383086678257,2.251112361274481
1990-01-17,438.68,0.5727406849861145,0,3.3347383086678257,2.2435431903032743
1990-01-18,437.52,0.5706818809509278,0,3.3347383086678257,2.2376105968393554
1990-01-19,440.88,0.5616814894676209,0,3.3347383086678257,2.254794660665878
1990-01-22,431.94,0.6383778187495659,0,3.3347383086678257,2.209072776556023
1990-01-23,430.42,0.5678417632579803,0,3.3347383086678257,2.2012990333964058
1990-01-24,425.66,0.6013669396247122,0,3.3347383086678257,2.1769549429754984
1990-01-25,425.24,0.6040208066310141,0,3.3347383086678257,2.174806934997183
1990-01-26,421.33,0.6142378577705828,0,3.3347383086678257,2.154810003580009
1990-01-29,418.11,0.6528650581626083,0,3.3347383086678257,2.138341942412925
1990-01-30,410.72,0.6432876984348567,0,3.3347383086678257,2.1005472306039956
1990-01-31,415.81,0.5920112937372902,0,3.3347383086678257,2.1265790415792933
1990-02-01,417.76,0.6049565577507019,0,3.3347383086678257,2.136551935764329
1990-02-02,422.21,0.5742422935962677,0,3.3347383086678257,2.159310591725051
1990-02-05,424.73,0.574279144525528,0,3.3347383086678257,2.172198639594943
1990-02-06,423.99,0.5660087013244629,0,3.3347383086678257,2.16841405410934
1990-02-07,426.79,0.5678603494167328,0,3.3347383086678257,2.182734107298109
1990-02-08,427.32,0.587131802558899,0,3.3347383086678257,2.1854446887945542
1990-02-09,428.84,0.5787387793064118,0,3.3347383086678257,2.1932184319541714
1990-02-12,426.38,0.5797003004550934,0,3.3347383086678257,2.180637242366896
1990-02-13,425.75,0.5722811517715454,0,3.3347383086678257,2.177415230399423
1990-02-14,426.56,0.5734247031211853,0,3.3347383086678257,2.1815578172147454
1990-02-15,429.61,0.5663186004161835,0,3.3347383086678257,2.197156446581083
1990-02-16,429.01,0.5643123676776887,0,3.3347383086678257,2.194087863754918
1990-02-20,423.83,0.5604152371883393,0,3.3347383086678257,2.167595765355695
1990-02-21,421.52,0.563277720451355,0,3.3347383086678257,2.155781721474961
1990-02-22,422.75,0.5661599328517914,0,3.3347383086678257,2.1620723162685986
1990-02-23,419.52,0.566186725139618,0,3.3347383086678257,2.1455531120544116
1990-02-26,420.95,0.5672459890842438,0,3.3347383086678257,2.152866567790104
1990-02-27,422.61,0.5939646301269531,0,3.3347383086678257,2.1613563136091605
1990-02-28,425.83,0.5637743463516236,0,3.3347383086678257,2.177824374776245
1990-03-01,427.21,0.5600663664340972,0,3.3347383086678257,2.184882115276424
1990-03-02,431.02,0.5661176159381867,0,3.3347383086678257,2.2043676162225703
1990-03-05,430.15,0.5615124943256378,0,3.3347383086678257,2.1999181711246316
1990-03-06,432.33,0.5599457266330718,0,3.3347383086678257,2.2110673553930305
1990-03-07,432.47,0.5602960529327392,0,3.3347383086678257,2.211783358052469
1990-03-08,436.5,0.5803587255477906,0,3.3347383086678257,2.2323940060348755
1990-03-09,436.76,0.5736839888095856,0,3.3347383086678257,2.233723725259547
1990-03-12,436.56,0.5750319478511811,0,3.3347383086678257,2.232700864317492
1990-03-13,434.58,0.5697767553329468,0,3.3347383086678257,2.2225745409911486
1990-03-14,436.15,0.5787549433708191,0,3.3347383086678257,2.23060399938628
1990-03-15,438.06,0.5670628068447113,0,3.3347383086678257,2.2403723213829045
1990-03-16,442.16,0.5718161282539368,0,3.3347383086678257,2.2613409706950307
1990-03-19,442.91,0.5751062908172607,0,3.3347383086678257,2.2651766992277365
1990-03-20,440.08,0.5885005731582642,0,3.3347383086678257,2.250703216897659
1990-03-21,439.3,0.5835460104942322,0,3.3347383086678257,2.246714059223645
1990-03-22,434.51,0.5877307333946228,0,3.3347383086678257,2.2222165396614293
1990-03-23,437.25,0.5728647527694702,0,3.3347383086678257,2.236229734567582
1990-03-26,438.84,0.5750936386585236,0,3.3347383086678257,2.2443614790569186
1990-03-27,439.5,0.5713175055980683,0,3.3347383086678257,2.2477369201657
1990-03-28,436.69,0.587077241897583,0,3.3347383086678257,2.233365723929828
1990-03-29,435.42,0.5852379021644593,0,3.3347383086678257,2.2268705569477794
1990-03-30,435.54,0.5342445359230041,0,3.3347383086678257,2.2274842735130123
1990-04-02,433.18,0.5325016961097717,0,3.3347383086678257,2.215414514396764
1990-04-03,437.65,0.5351826605796814,0,3.3347383086678257,2.2382754564516913
1990-04-04,435.42,0.5352705404758453,0,3.3347383086678257,2.2268705569477794
1990-04-05,433.42,0.53351056432724,0,3.3347383086678257,2.21664194752723
1990-04-06,430.9,0.537816999912262,0,3.3347383086678257,2.203753899657338
1990-04-09,430.18,0.5372933433055878,0,3.3347383086678257,2.2000716002659404
1990-04-10,431.9,0.5361337349414825,0,3.3347383086678257,2.2088682043676124
1990-04-11,433.53,0.5255769476890564,0,3.3347383086678257,2.21720452104536
1990-04-12,436.31,0.5323771224021911,0,3.3347383086678257,2.2314222881399233
1990-04-16,436.7,0.5341777787208557,0,3.3347383086678257,2.2334168669769303
1990-04-17,435.42,0.5543347828388214,0,3.3347383086678257,2.226870556947779
1990-04-18,431.52,0.5591203045845032,0,3.3347383086678257,2.2069247685777076
1990-04-19,429.0,0.5506854782104492,0,3.3347383086678257,2.1940367207078153
1990-04-20,425.79,0.5456559715270997,0,3.3347383086678257,2.177619802587834
1990-04-23,420.08,0.5343041107654571,0,3.3347383086678257,2.1484171226921656
1990-04-24,419.19,0.5380713329315185,0,3.3347383086678257,2.143865391500021
1990-04-25,420.56,0.5373411462306976,0,3.3347383086678257,2.1508719889530976
1990-04-26,421.06,0.54622043633461,0,3.3347383086678257,2.153429141308235
1990-04-27,417.98,0.5359669313430786,0,3.3347383086678257,2.137677082800589
1990-04-30,420.07,0.5369054660797119,0,3.3347383086678257,2.148365979645063
1990-05-01,421.85,0.5496838390827179,0,3.3347383086678257,2.157469442029352
1990-05-02,423.58,0.5504165589809418,0,3.3347383086678257,2.1663171891781268
1990-05-03,425.44,0.5481748580932617,0,3.3347383086678257,2.175829795939238
1990-05-04,428.61,0.5529311001300812,0,3.3347383086678257,2.1920421418708087
1990-05-07,431.23,0.5516539514064789,0,3.3347383086678257,2.205441620211728
1990-05-08,431.84,0.5367672429084778,0,3.3347383086678257,2.2085613460849953
1990-05-09,431.34,0.5371701107025146,0,3.3347383086678257,2.206004193729858
1990-05-10,433.2,0.5375244603157043,0,3.3347383086678257,2.2155168004909687
1990-05-11,438.1,0.5366914854049682,0,3.3347383086678257,2.2405768935713146
1990-05-14,441.61,0.5366372153759003,0,3.3347383086678257,2.2585281031043785
1990-05-15,442.5,0.5361653254032135,0,3.3347383086678257,2.263079834296523
1990-05-16,442.93,0.535081802368164,0,3.3347383086678257,2.2652789853219413
1990-05-17,445.74,0.5237616286277771,0,3.3347383086678257,2.279650181557813
1990-05-18,448.31,0.5199841246604919,0,3.3347383086678257,2.292793944663219
1990-05-21,452.89,0.5196529016494751,0,3.3347383086678257,2.3162174602362766
1990-05-22,453.89,0.5276279733181,0,3.3347383086678257,2.321331764946551
1990-05-23,456.87,0.5370897409915925,0,3.3347383086678257,2.336572392983169
1990-05-24,458.29,0.5245355353355408,0,3.3347383086678257,2.343834705671759
1990-05-25,453.69,0.5213418951034546,0,3.3347383086678257,2.3203089040044955
1990-05-29,457.51,0.5092330601215362,0,3.3347383086678257,2.339845547997745
1990-05-30,458.77,0.5107935049533844,0,3.3347383086678257,2.3462895719326906
1990-05-31,458.97,0.515453902721405,0,3.3347383086678257,2.347312432874746
1990-06-01,462.13,0.5176236906051636,0,3.3347383086678257,2.363473635759213
1990-06-04,465.61,0.5268928875923157,0,3.3347383086678257,2.381271416150969
1990-06-05,464.61,0.5257746031284333,0,3.3347383086678257,2.3761571114406945
1990-06-06,464.96,0.5169150509834289,0,3.3347383086678257,2.37794711808929
1990-06-07,464.09,0.5184020974636078,0,3.3347383086678257,2.373497672991351
1990-06-08,460.87,0.5199036576747894,0,3.3347383086678257,2.357029611824267
1990-06-11,462.79,0.5205210795402527,0,3.3347383086678257,2.3668490768679944
1990-06-12,466.56,0.5081418731212616,0,3.3347383086678257,2.3861300056257293
1990-06-13,468.86,0.5148479022979736,0,3.3347383086678257,2.397892906459361
1990-06-14,467.1,0.5151261069774627,0,3.3347383086678257,2.3888917301692776
1990-06-15,467.55,0.5156863012313843,0,3.3347383086678257,2.391193167288901
1990-06-18,460.79,0.5202409901618957,0,3.3347383086678257,2.3566204674474442
1990-06-19,460.53,0.5190826334953308,0,3.3347383086678257,2.3552907482227723
1990-06-20,460.8,0.5281237115859986,0,3.3347383086678257,2.3566716104945464
1990-06-21,461.27,0.5220242505837855,0,3.3347383086678257,2.3590753337083754
1990-06-22,459.33,0.5236556210517883,0,3.3347383086678257,2.349153582570443
1990-06-25,455.64,0.5250491180419922,0,3.3347383086678257,2.3302817981895294
1990-06-26,455.38,0.5216737070083618,0,3.3347383086678257,2.328952078964858
1990-06-27,456.89,0.5207256951332092,0,3.3347383086678257,2.3366746790773725
1990-06-28,460.38,0.5147619524002075,0,3.3347383086678257,2.354523602516231
1990-06-29,462.29,0.5219726016521454,0,3.3347383086678257,2.3642919245128553
1990-07-02,462.04,0.5287451841831208,0,3.3347383086678257,2.363013348335287
1990-07-03,461.76,0.5158989109992981,0,3.3347383086678257,2.3615813430164097
1990-07-05,459.19,0.5207650043964386,0,3.3347383086678257,2.348437579911004
1990-07-06,460.53,0.5132776775360107,0,3.3347383086678257,2.355290748222772
1990-07-09,461.68,0.5088042297363281,0,3.3347383086678257,2.3611721986395877
1990-07-10,460.97,0.504860846042633,0,3.3347383086678257,2.357541042295293
1990-07-11,463.9,0.5032436528205871,0,3.3347383086678257,2.3725259550963975
1990-07-12,467.17,0.49615742659568784,0,3.3347383086678257,2.3892497314989956
1990-07-13,468.44,0.49860603785514834,0,3.3347383086678257,2.3957448984810443
1990-07-16,469.6,0.5039506373405457,0,3.3347383086678257,2.401677491944963
1990-07-17,464.48,0.5045365557670594,0,3.3347383086678257,2.3754922518283568
1990-07-18,460.82,0.5017209169864655,0,3.3347383086678257,2.3567738965887517
1990-07-19,458.17,0.49879125928878787,0,3.3347383086678257,2.343220989106524
1990-07-20,455.27,0.5058560786247254,0,3.3347383086678257,2.328389505446727
1990-07-23,444.64,0.5090102684497834,0,3.3347383086678257,2.274024446376508
1990-07-24,442.56,0.526937803030014,0,3.3347383086678257,2.263386692579137
1990-07-25,445.45,0.5084106442928314,0,3.3347383086678257,2.2781670331918304
1990-07-26,445.43,0.4920741436481476,0,3.3347383086678257,2.2780647470976247
1990-07-27,442.59,0.5164784622192383,0,3.3347383086678257,2.2635401217204447
1990-07-30,439.38,0.5128506240844727,0,3.3347383086678257,2.2471232036004634
1990-07-31,438.24,0.503651481628418,0,3.3347383086678257,2.24129289623075
1990-08-01,435.91,0.5576831419467926,0,3.3347383086678257,2.2293765662558105
1990-08-02,428.89,0.5654710848331451,0,3.3347383086678257,2.1934741471896824
1990-08-03,417.46,0.6941483777571904,0,3.3347383086678257,2.1350176443512434
1990-08-06,400.04,0.7892207632490214,0,3.3347383086678257,2.0459264562982598
1990-08-07,402.08,0.7563282799341653,0,3.3347383086678257,2.05635963790722
1990-08-08,407.73,0.6226539339699088,0,3.3347383086678257,2.0852554595202717
1990-08-09,412.98,0.5787716383934021,0,3.3347383086678257,2.1121055592492137
1990-08-10,408.03,0.6024371070701747,0,3.3347383086678257,2.086789750933354
1990-08-13,408.3,0.6076924291179374,0,3.3347383086678257,2.0881706132051283
1990-08-14,410.33,0.5419746856689454,0,3.3347383086678257,2.098552651766986
1990-08-15,411.45,0.5497267835140228,0,3.3347383086678257,2.1042806730424934
1990-08-16,402.27,0.5611847639294479,0,3.3347383086678257,2.0573313558021726
1990-08-17,393.49,0.5958647206899556,0,3.3347383086678257,2.0124277604459615
1990-08-20,388.59,0.5725847699616907,0,3.3347383086678257,1.9873676673656155
1990-08-21,379.68,0.5860307095539443,0,3.3347383086678257,1.9417992123970687
1990-08-22,374.84,0.6215487405183879,0,3.3347383086678257,1.9170459775993394
1990-08-23,360.22,0.6387560750686281,0,3.3347383086678257,1.8422748427351248
1990-08-24,367.33,0.6322422886484503,0,3.3347383086678257,1.878637549225177
1990-08-27,381.27,0.571164122002706,0,3.3347383086678257,1.9499309568864052
1990-08-28,382.86,0.5764450144430774,0,3.3347383086678257,1.958062701375742
1990-08-29,381.78,0.5633846521588181,0,3.3347383086678257,1.952539252288645
1990-08-30,378.68,0.571255674737081,0,3.3347383086678257,1.936684907686794
1990-08-31,381.21,0.5702157226973624,0,3.3347383086678257,1.9496240986037887
1990-09-04,381.67,0.6010454896692674,0,3.3347383086678257,1.9519766787705153
